,seed,model,data,batch_size,method,count,num_epochs,lr,loss,epoch,type,spearman
132,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,5,valid,0.795
133,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,6,train,0.818
134,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,6,valid,0.802
135,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,7,train,0.816
136,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,7,valid,0.8
137,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,8,train,0.824
138,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,8,valid,0.81
139,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,9,train,0.825
140,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,9,valid,0.812
141,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,10,train,0.827
142,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,10,valid,0.811
143,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,11,train,0.831
144,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,11,valid,0.812
145,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,12,train,0.836
146,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,12,valid,0.817
147,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,13,train,0.838
148,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,13,valid,0.817
149,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,14,train,0.84
150,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,14,valid,0.821
151,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,15,train,0.843
152,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,15,valid,0.821
153,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,16,train,0.846
154,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,16,valid,0.821
155,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,17,train,0.848
156,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,17,valid,0.822
157,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,18,train,0.85
158,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,18,valid,0.823
159,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,19,train,0.851
160,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,19,valid,0.824
161,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,20,train,0.851
162,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,20,valid,0.824
163,101,SaProt_650M_PDB,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,21,valid,0.758
164,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,1,train,0.63
165,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,1,valid,0.623
166,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,2,train,0.729
167,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,2,valid,0.72
168,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,3,train,0.779
169,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,3,valid,0.765
170,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,4,train,0.793
171,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,4,valid,0.773
172,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,5,train,0.803
173,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,5,valid,0.783
174,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,6,train,0.806
175,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,6,valid,0.783
176,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,7,train,0.817
177,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,7,valid,0.793
178,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,8,train,0.825
179,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,8,valid,0.8
180,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,9,train,0.83
181,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,9,valid,0.806
182,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,10,train,0.831
183,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,10,valid,0.802
184,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,11,train,0.834
185,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,11,valid,0.808
186,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,12,train,0.839
187,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,12,valid,0.811
188,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,13,train,0.845
189,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,13,valid,0.816
190,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,14,train,0.849
191,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,14,valid,0.815
192,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,15,train,0.85
193,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,15,valid,0.815
194,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,16,train,0.853
195,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,16,valid,0.815
196,101,Prime_690M,01.avGFP_fluorescence_30202sequence.csv.csv,5,lora,4,20,0.0001,MSE,17,train,0.859
